,horodatage_local,poste,heure,jour,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien
92,2024-02-07 02:00:00+00:00,B,21,6,2,3,-9.699999809,92,0.560000002,0.0,0.0,-0.707106781,0.707106781,0.866025404,0.5,0.433883739,-0.900968868,0,0,38,258,0,139.4688695,139.1962103,120.2266369733194,27.699999808999998,0.0,3069.1599576743997,116628.07839162719,1718.7295824359837
93,2024-02-07 03:00:00+00:00,C,22,6,2,3,-8.199999809,83,0.340000004,0.0,0.0,-0.5,0.866025404,0.866025404,0.5,0.433883739,-0.900968868,0,0,104,658,0,267.5980113,343.2411517,286.1507526645217,26.199999808999998,0.0,2745.7599599663995,285559.0358365055,933.5583973716157
94,2024-02-07 05:00:00+00:00,B,0,7,2,4,-10.60000038,87,0.200000003,0.0,0.0,0.0,1.0,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,0,95.9219778,139.4688695,121.33475770684566,28.60000038,0.0,3271.8400869440006,124329.92330387203,654.3680272043205
95,2024-02-07 07:00:00+00:00,B,2,7,2,4,-13.0,90,1.25999999,0.0,0.0,0.5,0.866025404,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,0,104.545101,95.9219778,117.11002987931961,31.0,0.0,3844.0,146072.0,4843.4399615600005
96,2024-02-07 09:00:00+00:00,B,4,7,2,4,-14.30000019,88,0.639999986,0.0,0.0,0.866025404,0.5,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,0,172.76705,104.545101,111.94286357554981,32.30000019,0.0,4173.160049096,158580.081865648,2670.822372997199
97,2024-02-07 12:00:00+00:00,C,7,7,2,4,-14.10000038,88,1.450000048,0.0,0.0,0.965925826,-0.258819045,0.866025404,0.5,-0.433883739,-0.900968868,0,0,104,659,1,151.8746444,267.5980113,278.32157263738446,32.10000038,0.0,4121.640097584,428650.57014873595,5976.378339335524
98,2024-02-07 13:00:00+00:00,B,8,7,2,4,-13.30000019,80,0.589999974,0.0,59.0,0.866025404,-0.5,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,1,74.06349589,172.76705,110.90537482409931,31.30000019,0.0,3918.760047576,148912.881807888,2312.068326182079
99,2024-02-07 14:00:00+00:00,B,9,7,2,4,-8.899999619,90,0.980000019,0.0,183.0,0.707106781,-0.707106781,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,1,55.49487476,74.06349589,109.42834682821231,26.899999619,0.0,2894.4399180088003,109988.71688433441,2836.551174642983
100,2024-02-07 18:00:00+00:00,B,13,7,2,4,-2.299999952,66,0.560000002,0.0,147.0,-0.258819045,-0.965925826,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,0,122.2227337,55.49487476,117.63289839006848,20.299999952,0.0,1648.3599922048002,62637.67970378241,923.081598931408
102,2024-02-07 19:00:00+00:00,C,14,7,2,4,-0.899999976,71,0.579999983,0.0,248.0,-0.5,-0.866025404,0.866025404,0.5,-0.433883739,-0.900968868,0,0,103,655,0,261.7263084,151.8746444,260.1862987195932,18.899999976,0.0,1428.8399963712,147170.5196262336,828.727173605016
101,2024-02-07 19:00:00+00:00,B,14,7,2,4,-0.899999976,71,0.579999983,0.0,248.0,-0.5,-0.866025404,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,0,112.6929819,122.2227337,118.26358711761567,18.899999976,0.0,1428.8399963712,54295.9198621056,828.727173605016
103,2024-02-07 20:00:00+00:00,B,15,7,2,4,-1.0,74,1.649999976,0.0,178.0,-0.707106781,-0.707106781,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,0,126.8976586,112.6929819,118.86466696945277,19.0,0.0,1444.0,54872.0,2382.599965344
104,2024-02-07 21:00:00+00:00,B,16,7,2,4,-0.899999976,69,1.200000048,0.0,93.0,-0.866025404,-0.5,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,0,138.9301679,126.8976586,122.30884092361528,18.899999976,0.0,1428.8399963712,54295.9198621056,1714.6080642297597
105,2024-02-07 23:00:00+00:00,C,18,7,2,4,-1.899999976,76,1.179999948,0.0,0.0,-1.0,-1.84e-16,0.866025404,0.5,-0.433883739,-0.900968868,0,0,102,648,0,363.9282831,261.7263084,237.1816018065778,19.899999976,0.0,1584.0399961792,161572.0796102784,1869.1671131213764
106,2024-02-08 02:00:00+00:00,B,21,7,2,4,-2.299999952,75,1.610000014,0.0,0.0,-0.707106781,0.707106781,0.866025404,0.5,-0.433883739,-0.900968868,0,0,38,258,0,135.4003748,138.9301679,118.43695626242311,20.299999952,0.0,1648.3599922048002,62637.67970378241,2653.859610526768
107,2024-02-08 05:00:00+00:00,B,0,8,2,5,-1.5,71,0.439999998,0.0,0.0,0.0,1.0,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,109.3159965,135.4003748,115.69263177089927,19.5,0.0,1521.0,57798.0,669.239996958
108,2024-02-08 06:00:00+00:00,C,1,8,2,5,-2.799999952,72,0.319999993,0.0,0.0,0.258819045,0.965925826,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,189.9923929,363.9282831,256.2438439950872,20.799999952,0.0,1730.5599920128,179978.2391693312,553.779185330176
109,2024-02-08 07:00:00+00:00,C,2,8,2,5,-2.0,69,1.230000019,0.0,0.0,0.5,0.866025404,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,179.8379802,189.9923929,252.13759108523186,20.0,0.0,1600.0,166400.0,1968.0000304
110,2024-02-08 09:00:00+00:00,C,4,8,2,5,-3.400000095,83,0.280000001,0.0,0.0,0.866025404,0.5,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,194.2322747,179.8379802,241.34860679526628,21.400000095,0.0,1831.8400162639998,190511.36169145597,512.9152063857599
111,2024-02-08 10:00:00+00:00,C,5,8,2,5,-3.299999952,80,1.070000052,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,218.210711,194.2322747,235.01672893488944,21.299999952,0.0,1814.7599918208,188735.0391493632,1941.7932856157754
112,2024-02-08 11:00:00+00:00,B,6,8,2,5,-3.799999952,84,1.779999971,0.0,0.0,1.0,6.12e-17,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,124.0197164,109.3159965,117.35905429074202,21.799999952,0.0,1900.9599916288,72236.4796818944,3383.7087299714244
113,2024-02-08 12:00:00+00:00,B,7,8,2,5,-5.0,88,1.129999995,0.0,0.0,0.965925826,-0.258819045,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,153.8032534,124.0197164,111.40650978375304,23.0,0.0,2116.0,80408.0,2391.07998942
114,2024-02-08 13:00:00+00:00,B,8,8,2,5,-4.699999809,76,1.0,0.0,89.0,0.866025404,-0.5,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,134.3052766,153.8032534,103.73762992896361,22.699999809,0.0,2061.1599653144003,78324.07868194721,2061.1599653144003
115,2024-02-08 15:00:00+00:00,B,10,8,2,5,0.400000006,69,1.110000014,0.0,354.0,0.5,-0.866025404,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,91.96046104,134.3052766,106.13564866665105,17.599999994,0.0,1239.0399991552001,47083.519967897606,1375.334416408832
116,2024-02-08 18:00:00+00:00,B,13,8,2,5,3.200000048,54,1.909999967,0.0,461.0,-0.258819045,-0.965925826,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,79.31483956,91.96046104,112.64750140987576,14.799999952,0.0,876.1599943168001,33294.079784038404,1673.4655602318085
117,2024-02-08 20:00:00+00:00,C,15,8,2,5,3.900000095,61,1.679999948,0.0,274.0,-0.707106781,-0.707106781,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,193.1262024,218.210711,240.6024526635138,14.099999905,0.0,795.2399892840001,82704.958885536,1336.0031406446408
118,2024-02-08 21:00:00+00:00,C,16,8,2,5,3.200000048,60,2.160000086,0.0,131.0,-0.866025404,-0.5,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,207.7286783,193.1262024,227.0941257397203,14.799999952,0.0,876.1599943168001,91120.6394089472,1892.5056630740478
119,2024-02-08 22:00:00+00:00,B,17,8,2,5,1.5,61,2.950000048,0.0,16.0,-0.965925826,-0.258819045,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,113.2768617,79.31483956,117.96570611935134,16.5,0.0,1089.0,41382.0,3212.5500522720004
121,2024-02-08 23:00:00+00:00,C,18,8,2,5,-0.400000006,77,2.559999943,0.0,0.0,-1.0,-1.84e-16,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,292.3611531,207.7286783,219.9515948950135,18.400000006,0.0,1354.2400008831999,140840.9600918528,3466.8543250693115
120,2024-02-08 23:00:00+00:00,B,18,8,2,5,-0.400000006,77,2.559999943,0.0,0.0,-1.0,-1.84e-16,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,105.7577774,113.2768617,122.80586323489833,18.400000006,0.0,1354.2400008831999,51461.120033561594,3466.8543250693115
123,2024-02-09 00:00:00+00:00,B,19,8,2,5,-1.299999952,85,2.480000019,0.0,0.0,-0.965925826,0.258819045,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,128.2505319,105.7577774,124.81809544565846,19.299999952,0.0,1489.9599925888,56618.4797183744,3695.1008099294645
122,2024-02-09 00:00:00+00:00,C,19,8,2,5,-1.299999952,85,2.480000019,0.0,0.0,-0.965925826,0.258819045,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,304.8933858,292.3611531,214.92911970282327,19.299999952,0.0,1489.9599925888,154955.83922923522,3695.1008099294645
124,2024-02-09 01:00:00+00:00,B,20,8,2,5,-2.299999952,75,1.769999981,0.0,0.0,-0.866025404,0.5,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,258,0,128.0637534,128.2505319,125.05767968571458,20.299999952,0.0,1648.3599922048002,62637.67970378241,2917.5971548836565
125,2024-02-09 02:00:00+00:00,C,21,8,2,5,-2.900000095,82,2.619999886,0.0,0.0,-0.707106781,0.707106781,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,659,0,263.2544173,304.8933858,215.00354282713903,20.900000095,0.0,1747.2400158839998,181712.96165193597,4577.768642430718
126,2024-02-09 07:00:00+00:00,B,2,9,2,6,-1.299999952,84,1.00999999,0.0,0.0,0.5,0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,71.07794248,128.0637534,123.20015417074984,19.299999952,0.0,1489.9599925888,56618.4797183744,1504.8595776150883
127,2024-02-09 08:00:00+00:00,C,3,9,2,6,-1.0,84,1.549999952,0.0,0.0,0.707106781,0.707106781,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,659,0,155.1184362,263.2544173,215.7733131845844,19.0,0.0,1444.0,150176.0,2238.199930688
128,2024-02-09 09:00:00+00:00,B,4,9,2,6,-0.699999988,79,1.820000052,0.0,0.0,0.866025404,0.5,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,75.93498911,71.07794248,124.5113699291187,18.699999988,0.0,1398.7599982047998,53152.879931782394,2545.743269468255
129,2024-02-09 10:00:00+00:00,C,5,9,2,6,-1.0,79,1.409999967,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,659,0,196.2705823,155.1184362,216.88623671641255,19.0,0.0,1444.0,150176.0,2036.039952348
130,2024-02-09 10:00:00+00:00,B,5,9,2,6,-1.0,79,1.409999967,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,79.26615888,75.93498911,125.76969120214405,19.0,0.0,1444.0,54872.0,2036.039952348
131,2024-02-09 12:00:00+00:00,C,7,9,2,6,1.100000024,75,2.5,0.0,0.0,0.965925826,-0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,659,0,335.6768715,196.2705823,218.21800855267617,16.899999976,0.0,1142.4399967552001,118813.75966254082,2856.099991888
132,2024-02-09 13:00:00+00:00,B,8,9,2,6,0.899999976,72,1.669999957,0.0,80.0,0.866025404,-0.5,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,120.0549289,79.26615888,122.79916909315328,17.100000024,0.0,1169.6400032832,44446.3201247616,1953.298755188424
133,2024-02-09 15:00:00+00:00,B,10,9,2,6,2.900000095,75,0.349999994,0.0,364.0,0.5,-0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,102.0972103,120.0549289,110.55707965996147,15.099999905,0.0,912.0399885240001,34657.51956391201,319.2139905111601
134,2024-02-09 16:00:00+00:00,C,11,9,2,6,3.900000095,74,0.039999999,0.0,138.0,0.258819045,-0.965925826,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,659,0,224.1033019,335.6768715,226.28082885676264,14.099999905,0.0,795.2399892840001,82704.958885536,31.809598776120016
135,2024-02-09 16:00:00+00:00,B,11,9,2,6,3.900000095,74,0.039999999,0.0,138.0,0.258819045,-0.965925826,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,88.72787798,102.0972103,108.13994075578142,14.099999905,0.0,795.2399892840001,30219.119592792005,31.809598776120016
136,2024-02-09 18:00:00+00:00,B,13,9,2,6,5.599999905,73,0.230000004,0.0,457.0,-0.258819045,-0.965925826,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,93.32765423,88.72787798,105.70864486021848,12.400000095,0.0,615.040009424,23371.520358112,141.45920462768004
137,2024-02-09 19:00:00+00:00,B,14,9,2,6,4.699999809,76,0.059999999,0.0,328.0,-0.5,-0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,94.53054744,93.32765423,107.6337388922621,13.300000190999999,0.0,707.5600203224,26887.280772251197,42.453600511783975
139,2024-02-09 21:00:00+00:00,C,16,9,2,6,3.299999952,74,2.00999999,0.0,120.0,-0.866025404,-0.5,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,659,0,251.5661476,224.1033019,239.4874968544683,14.700000048,0.0,864.3600056448,89893.4405870592,1737.363602702448
138,2024-02-09 21:00:00+00:00,B,16,9,2,6,3.299999952,74,2.00999999,0.0,120.0,-0.866025404,-0.5,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,122.4902818,94.53054744,108.65723777808537,14.700000048,0.0,864.3600056448,32845.6802145024,1737.363602702448
140,2024-02-10 01:00:00+00:00,B,20,9,2,6,4.099999905,78,1.879999995,0.0,0.0,-0.866025404,0.5,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,102.0576716,122.4902818,107.33311414824259,13.900000095,0.0,772.840010564,29367.920401432,1452.9392159961199
142,2024-02-10 04:00:00+00:00,C,23,9,2,6,3.099999905,90,0.970000029,0.0,0.0,-0.258819045,0.965925826,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,659,0,152.3609687,251.5661476,249.5939889703913,14.900000095,0.0,888.0400113239999,92356.16117769599,861.3988367374403
141,2024-02-10 04:00:00+00:00,B,23,9,2,6,3.099999905,90,0.970000029,0.0,0.0,-0.258819045,0.965925826,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,258,0,71.71346499,102.0576716,100.65778969612437,14.900000095,0.0,888.0400113239999,33745.520430312,861.3988367374403
143,2024-02-10 06:00:00+00:00,C,1,10,2,7,1.799999952,98,2.049999952,0.0,0.0,0.258819045,0.965925826,0.866025404,0.5,-2.45e-16,1.0,1,0,104,659,0,124.9410726,152.3609687,251.48000526313194,16.200000048,0.0,1049.7600062208,109175.0406469632,2152.0079623641595
144,2024-02-10 07:00:00+00:00,C,2,10,2,7,3.400000095,95,5.289999962,0.0,0.0,0.5,0.866025404,0.866025404,0.5,-2.45e-16,1.0,1,0,104,659,0,120.7043319,124.9410726,241.80123467233753,14.599999905,0.0,852.6399889040001,88674.558846016,4510.465508901841
145,2024-02-10 12:00:00+00:00,B,7,10,2,7,2.599999905,93,2.400000095,0.0,0.0,0.965925826,-0.258819045,0.866025404,0.5,-2.45e-16,1.0,1,0,36,251,0,99.07208475,71.71346499,92.63229162692171,15.400000095,0.0,948.6400117039999,34151.040421344,2276.736118210401
146,2024-02-10 13:00:00+00:00,B,8,10,2,7,3.900000095,92,1.580000043,0.0,97.0,0.866025404,-0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,36,251,0,91.92004568,99.07208475,93.72149774126517,14.099999905,0.0,795.2399892840001,28628.639614224005,1256.4792172640398
147,2024-02-10 13:00:00+00:00,C,8,10,2,7,3.900000095,92,1.580000043,0.0,97.0,0.866025404,-0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,104,659,0,240.788639,120.7043319,229.17021548282412,14.099999905,0.0,795.2399892840001,82704.958885536,1256.4792172640398
148,2024-02-10 14:00:00+00:00,B,9,10,2,7,5.099999905,92,2.039999962,0.0,179.0,0.707106781,-0.707106781,0.866025404,0.5,-2.45e-16,1.0,1,0,36,251,0,103.1403127,91.92004568,98.61513526452956,12.900000095,0.0,665.640009804,23963.040352944,1357.9055947058396
149,2024-02-10 18:00:00+00:00,B,13,10,2,7,7.0,82,4.199999809,0.0,175.0,-0.258819045,-0.965925826,0.866025404,0.5,-2.45e-16,1.0,1,0,38,258,0,85.39700139,103.1403127,98.12249118535667,11.0,0.0,484.0,18392.0,2032.799907556
150,2024-02-10 21:00:00+00:00,C,16,10,2,7,5.699999809,73,4.199999809,0.0,104.0,-0.866025404,-0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,104,659,0,200.7442617,240.788639,241.10026924585947,12.300000190999999,0.0,605.1600187944,62936.641954617604,2541.6719633509165
151,2024-02-10 22:00:00+00:00,C,17,10,2,7,4.699999809,74,3.220000029,0.0,24.0,-0.965925826,-0.258819045,0.866025404,0.5,-2.45e-16,1.0,1,0,104,659,0,252.7993371,200.7442617,227.0861771523202,13.300000190999999,0.0,707.5600203224,73586.2421135296,2278.3432859573686
153,2024-02-11 00:00:00+00:00,C,19,10,2,7,3.599999905,81,2.359999895,0.0,0.0,-0.965925826,0.258819045,0.866025404,0.5,-2.45e-16,1.0,1,0,104,659,0,229.9126754,252.7993371,213.64454478508804,14.400000095,0.0,829.4400109439999,86261.76113817599,1957.4783387366388
152,2024-02-11 00:00:00+00:00,B,19,10,2,7,3.599999905,81,2.359999895,0.0,0.0,-0.965925826,0.258819045,0.866025404,0.5,-2.45e-16,1.0,1,0,38,258,0,100.2244654,85.39700139,96.97428367043126,14.400000095,0.0,829.4400109439999,31518.720415871998,1957.4783387366388
154,2024-02-11 01:00:00+00:00,C,20,10,2,7,4.099999905,80,2.529999971,0.0,0.0,-0.866025404,0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,104,659,0,221.3917768,229.9126754,190.34658914008787,13.900000095,0.0,772.840010564,80375.361098656,1955.2852043145597
155,2024-02-11 01:00:00+00:00,B,20,10,2,7,4.099999905,80,2.529999971,0.0,0.0,-0.866025404,0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,38,258,0,87.57172199,100.2244654,98.3302086433945,13.900000095,0.0,772.840010564,29367.920401432,1955.2852043145597
156,2024-02-11 03:00:00+00:00,B,22,10,2,7,4.099999905,81,3.299999952,0.0,0.0,-0.5,0.866025404,0.866025404,0.5,-2.45e-16,1.0,1,0,38,258,0,80.07629739,87.57172199,100.66950837351301,13.900000095,0.0,772.840010564,29367.920401432,2550.3719977648793
157,2024-02-11 03:00:00+00:00,C,22,10,2,7,4.099999905,81,3.299999952,0.0,0.0,-0.5,0.866025404,0.866025404,0.5,-2.45e-16,1.0,1,0,104,659,0,172.6674992,221.3917768,178.10359976266741,13.900000095,0.0,772.840010564,80375.361098656,2550.3719977648793
158,2024-02-11 04:00:00+00:00,B,23,10,2,7,3.799999952,80,2.690000057,0.0,0.0,-0.258819045,0.965925826,0.866025404,0.5,-2.45e-16,1.0,1,0,38,258,0,70.0060934,80.07629739,99.02487209294311,14.200000048,0.0,806.5600054527999,30649.280207206397,2169.646460641952
159,2024-02-11 08:00:00+00:00,C,3,11,2,1,2.700000048,84,3.99000001,0.0,0.0,0.707106781,0.707106781,0.866025404,0.5,0.781831482,0.623489802,1,0,104,659,0,130.5492904,172.6674992,179.34032894133136,15.299999952,0.0,936.3599941248001,97381.43938897921,3736.0763859215526
160,2024-02-11 10:00:00+00:00,C,5,11,2,1,2.5,83,4.659999847,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,0.781831482,0.623489802,1,0,104,659,0,149.0974322,130.5492904,189.43192277453468,15.5,0.0,961.0,99944.0,4478.259852967
161,2024-02-11 10:00:00+00:00,B,5,11,2,1,2.5,83,4.659999847,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,0.781831482,0.623489802,1,0,38,258,0,61.10091567,70.0060934,93.03483254072268,15.5,0.0,961.0,36518.0,4478.259852967
162,2024-02-11 16:00:00+00:00,C,11,11,2,1,2.799999952,75,4.389999866,0.0,140.0,0.258819045,-0.965925826,0.866025404,0.5,0.781831482,0.623489802,1,0,104,659,0,275.6806088,149.0974322,203.66914462050062,15.200000048,0.0,924.1600058368,96112.6406070272,4057.062301786111
163,2024-02-11 20:00:00+00:00,B,15,11,2,1,2.799999952,77,5.239999771,0.0,106.0,-0.707106781,-0.707106781,0.866025404,0.5,0.781831482,0.623489802,1,0,38,258,0,105.4697829,61.10091567,92.33412267149231,15.200000048,0.0,924.1600058368,35118.0802217984,4842.598218952191
164,2024-02-11 21:00:00+00:00,B,16,11,2,1,2.599999905,76,5.510000229,0.0,100.0,-0.866025404,-0.5,0.866025404,0.5,0.781831482,0.623489802,1,0,38,258,0,119.3590793,105.4697829,91.27653421053098,15.400000095,0.0,948.6400117039999,36048.320444752,5227.006681727602
165,2024-02-11 23:00:00+00:00,C,18,11,2,1,2.0,79,4.840000153,0.0,0.0,-1.0,-1.84e-16,0.866025404,0.5,0.781831482,0.623489802,1,0,104,659,0,324.2190843,275.6806088,211.00502251177485,16.0,0.0,1024.0,106496.0,4956.160156672
166,2024-02-12 03:00:00+00:00,C,22,11,2,1,2.0,78,3.430000067,0.0,0.0,-0.5,0.866025404,0.866025404,0.5,0.781831482,0.623489802,1,0,104,659,0,217.014863,324.2190843,211.44638969772512,16.0,0.0,1024.0,106496.0,3512.320068608
167,2024-02-12 04:00:00+00:00,C,23,11,2,1,1.700000048,78,2.920000076,0.0,0.0,-0.258819045,0.965925826,0.866025404,0.5,0.781831482,0.623489802,1,0,104,659,0,170.1858889,217.014863,208.36593483214267,16.299999952,0.0,1062.7599937408002,110527.03934904322,3103.259262492896
168,2024-02-12 04:00:00+00:00,B,23,11,2,1,1.700000048,78,2.920000076,0.0,0.0,-0.258819045,0.965925826,0.866025404,0.5,0.781831482,0.623489802,1,0,38,258,0,74.43732929,119.3590793,88.89738045280184,16.299999952,0.0,1062.7599937408002,40384.879762150405,3103.259262492896
169,2024-02-12 06:00:00+00:00,C,1,12,2,2,1.5,81,2.599999905,0.0,0.0,0.258819045,0.965925826,0.866025404,0.5,0.974927912,-0.222520934,0,0,104,659,0,165.4316575,170.1858889,199.96479316750114,16.5,0.0,1089.0,113256.0,2831.3998965449996
170,2024-02-12 08:00:00+00:00,C,3,12,2,2,1.100000024,84,3.460000038,0.0,0.0,0.707106781,0.707106781,0.866025404,0.5,0.974927912,-0.222520934,0,0,104,659,0,154.9785335,165.4316575,189.96601863070808,16.899999976,0.0,1142.4399967552001,118813.75966254082,3952.8424321857124
171,2024-02-12 09:00:00+00:00,B,4,12,2,2,1.100000024,82,3.059999943,0.0,0.0,0.866025404,0.5,0.866025404,0.5,0.974927912,-0.222520934,0,0,38,258,0,73.98351687,74.43732929,85.7518955880186,16.899999976,0.0,1142.4399967552001,43412.71987669761,3495.866324951832
172,2024-02-12 09:00:00+00:00,C,4,12,2,2,1.100000024,82,3.059999943,0.0,0.0,0.866025404,0.5,0.866025404,0.5,0.974927912,-0.222520934,0,0,104,659,0,165.5392161,154.9785335,194.5497555825359,16.899999976,0.0,1142.4399967552001,118813.75966254082,3495.866324951832
173,2024-02-12 10:00:00+00:00,C,5,12,2,2,0.800000012,85,2.99000001,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,0.974927912,-0.222520934,0,0,104,659,0,182.9291052,165.5392161,199.14403699982591,17.199999988,0.0,1183.3599983487998,123069.43982827518,3538.2464068965114
174,2024-02-12 10:00:00+00:00,B,5,12,2,2,0.800000012,85,2.99000001,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,0.974927912,-0.222520934,0,0,38,258,0,77.03721052,73.98351687,83.97309995565688,17.199999988,0.0,1183.3599983487998,44967.67993725439,3538.2464068965114
175,2024-02-12 11:00:00+00:00,B,6,12,2,2,1.0,84,2.660000086,0.0,0.0,1.0,6.12e-17,0.866025404,0.5,0.974927912,-0.222520934,0,0,38,258,0,100.6699053,77.03721052,82.77389616325796,17.0,0.0,1156.0,43928.0,3074.960099416
176,2024-02-12 12:00:00+00:00,C,7,12,2,2,1.200000048,85,3.029999971,0.0,0.0,0.965925826,-0.258819045,0.866025404,0.5,0.974927912,-0.222520934,0,0,104,659,0,321.8546215,182.9291052,210.29436588980434,16.799999952,0.0,1128.9599935488,117411.8393290752,3420.748747713024
