horodatage_local,poste,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh
2022-01-09 06:00:00+00:00,A,9,1,1,1,-12.19999981,76,2.599999905,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,96.92873066
2022-01-09 06:00:00+00:00,C,9,1,1,1,-12.19999981,76,2.599999905,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,0.781831482,0.623489802,1,0,40,243,0,254.8528192
2022-01-09 11:00:00+00:00,A,9,6,1,1,-11.30000019,83,1.5,12.5,0.0,1.0,6.12e-17,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,114.2824196
2022-01-09 13:00:00+00:00,A,9,8,1,1,-10.30000019,90,1.5,12.5,25.94000053,0.866025404,-0.5,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,117.3370699
2022-01-09 14:00:00+00:00,C,9,9,1,1,-10.19999981,86,2.099999905,6.25,57.31000137,0.707106781,-0.707106781,0.5,0.866025404,0.781831482,0.623489802,1,0,40,243,0,337.6069075
2022-01-09 15:00:00+00:00,A,9,10,1,1,-9.600000381,87,2.099999905,20.0,73.44999695,0.5,-0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,151.8485636
2022-01-09 15:00:00+00:00,C,9,10,1,1,-9.600000381,87,2.099999905,20.0,73.44999695,0.5,-0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,40,243,0,303.6809751
2022-01-09 16:00:00+00:00,C,9,11,1,1,-9.100000381,88,1.5,5.0,81.87999725,0.258819045,-0.965925826,0.5,0.866025404,0.781831482,0.623489802,1,0,40,243,0,298.850027
2022-01-09 18:00:00+00:00,A,9,13,1,1,-7.699999809,87,1.0,10.0,82.08000183,-0.258819045,-0.965925826,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,139.3718027
2022-01-09 19:00:00+00:00,A,9,14,1,1,-7.0,89,1.0,10.0,73.87999725,-0.5,-0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,112.9589283
2022-01-09 19:00:00+00:00,C,9,14,1,1,-7.0,89,1.0,10.0,73.87999725,-0.5,-0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,40,243,0,303.6530861
2022-01-09 20:00:00+00:00,A,9,15,1,1,-5.900000095,91,1.5,10.0,58.09999847,-0.707106781,-0.707106781,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,119.6890821
2022-01-09 21:00:00+00:00,C,9,16,1,1,-4.599999905,94,1.5,0.0,27.65999985,-0.866025404,-0.5,0.5,0.866025404,0.781831482,0.623489802,1,0,40,243,0,318.3259626
2022-01-09 23:00:00+00:00,A,9,18,1,1,1.200000048,87,5.699999809,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,173.3648333
2022-01-10 00:00:00+00:00,C,9,19,1,1,-0.5,74,5.099999905,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.781831482,0.623489802,1,0,40,243,0,342.4054959
2022-01-10 02:00:00+00:00,C,9,21,1,1,-1.299999952,50,5.099999905,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,0.781831482,0.623489802,1,0,40,243,0,311.303439
2022-01-10 02:00:00+00:00,A,9,21,1,1,-1.299999952,50,5.099999905,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,143.3378045
2022-01-10 03:00:00+00:00,A,9,22,1,1,-2.200000048,55,5.699999809,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,19,133,0,137.7500872
2022-01-10 06:00:00+00:00,C,10,1,1,2,-8.199999809,54,4.099999905,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,40,243,0,198.4208688
2022-01-10 07:00:00+00:00,C,10,2,1,2,-9.300000191,48,4.599999905,0.0,0.0,0.5,0.866025404,0.5,0.866025404,0.974927912,-0.222520934,0,0,40,243,0,200.2996072
2022-01-10 12:00:00+00:00,A,10,7,1,2,-15.0,64,3.099999905,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,188.6871079
2022-01-10 13:00:00+00:00,C,10,8,1,2,-13.80000019,59,4.099999905,0.0,26.25,0.866025404,-0.5,0.5,0.866025404,0.974927912,-0.222520934,0,0,39,238,0,412.356691
2022-01-10 16:00:00+00:00,C,10,11,1,2,-12.10000038,57,2.599999905,0.0,329.6946716,0.258819045,-0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,39,238,0,295.5601642
2022-01-10 16:00:00+00:00,A,10,11,1,2,-12.10000038,57,2.599999905,0.0,329.6946716,0.258819045,-0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,153.378089
2022-01-10 18:00:00+00:00,C,10,13,1,2,-11.19999981,43,3.599999905,0.0,323.8743286,-0.258819045,-0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,39,238,0,289.6804552
2022-01-10 18:00:00+00:00,A,10,13,1,2,-11.19999981,43,3.599999905,0.0,323.8743286,-0.258819045,-0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,167.2183629
2022-01-10 20:00:00+00:00,A,10,15,1,2,-11.69999981,41,4.099999905,0.0,152.6848145,-0.707106781,-0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,223.3044553
2022-01-11 00:00:00+00:00,C,10,19,1,2,-16.89999962,54,3.599999905,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,0,39,238,0,203.335456
2022-01-11 00:00:00+00:00,A,10,19,1,2,-16.89999962,54,3.599999905,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,103.5555653
2022-01-11 02:00:00+00:00,A,10,21,1,2,-17.70000076,53,4.099999905,37.5,0.0,-0.707106781,0.707106781,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,220.1711437
2022-01-11 03:00:00+00:00,A,10,22,1,2,-18.60000038,54,5.099999905,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,189.799657
2022-01-11 04:00:00+00:00,A,10,23,1,2,-19.60000038,50,4.599999905,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,0.974927912,-0.222520934,0,0,19,133,0,150.7461123
2022-01-11 05:00:00+00:00,A,11,0,1,3,-20.79999924,48,4.099999905,0.0,0.0,0.0,1.0,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,158.8271392
2022-01-11 06:00:00+00:00,C,11,1,1,3,-21.89999962,49,4.599999905,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,322.4128295
2022-01-11 07:00:00+00:00,A,11,2,1,3,-23.20000076,55,2.099999905,0.0,0.0,0.5,0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,166.7819732
2022-01-11 12:00:00+00:00,C,11,7,1,3,-26.70000076,61,2.099999905,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,253.6839234
2022-01-11 12:00:00+00:00,A,11,7,1,3,-26.70000076,61,2.099999905,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,127.4772066
2022-01-11 13:00:00+00:00,A,11,8,1,3,-26.79999924,57,1.0,0.0,28.22999954,0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,144.9587477
2022-01-11 13:00:00+00:00,C,11,8,1,3,-26.79999924,57,1.0,0.0,28.22999954,0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,286.094472
2022-01-11 14:00:00+00:00,A,11,9,1,3,-25.79999924,52,1.0,0.0,147.9100037,0.707106781,-0.707106781,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,156.9000428
2022-01-11 15:00:00+00:00,A,11,10,1,3,-24.60000038,51,1.5,0.0,258.0795898,0.5,-0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,225.1801358
2022-01-11 16:00:00+00:00,A,11,11,1,3,-22.89999962,48,2.099999905,0.0,332.1187439,0.258819045,-0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,228.0760073
2022-01-11 17:00:00+00:00,A,11,12,1,3,-22.0,44,1.5,0.0,358.9313354,1.22e-16,-1.0,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,255.5230394
2022-01-11 17:00:00+00:00,C,11,12,1,3,-22.0,44,1.5,0.0,358.9313354,1.22e-16,-1.0,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,421.9066021
2022-01-11 18:00:00+00:00,A,11,13,1,3,-20.89999962,47,3.099999905,0.0,325.098053,-0.258819045,-0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,241.1973451
2022-01-11 20:00:00+00:00,A,11,15,1,3,-21.0,48,3.599999905,0.0,155.1908112,-0.707106781,-0.707106781,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,260.7539774
2022-01-11 21:00:00+00:00,C,11,16,1,3,-21.60000038,47,4.099999905,0.0,35.00058746,-0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,516.3490415
2022-01-11 21:00:00+00:00,A,11,16,1,3,-21.60000038,47,4.099999905,0.0,35.00058746,-0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,245.3479862
2022-01-11 23:00:00+00:00,C,11,18,1,3,-23.0,55,2.599999905,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,274.7476178
2022-01-12 00:00:00+00:00,C,11,19,1,3,-22.39999962,55,1.5,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,313.8349599
2022-01-12 01:00:00+00:00,A,11,20,1,3,-22.29999924,55,1.5,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,19,133,0,146.7989111
2022-01-12 02:00:00+00:00,C,11,21,1,3,-24.20000076,60,3.200000048,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,533.0419285
2022-01-12 03:00:00+00:00,C,11,22,1,3,-23.60000038,72,1.0,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,436.5640245
2022-01-12 04:00:00+00:00,C,11,23,1,3,-24.5,74,1.0,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,41,244,0,380.2262871
2022-01-12 07:00:00+00:00,A,12,2,1,4,-20.5,75,1.5,18.75,0.0,0.5,0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,19,133,0,168.8851009
2022-01-12 08:00:00+00:00,C,12,3,1,4,-20.20000076,76,2.599999905,43.75,0.0,0.707106781,0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,395.3971396
2022-01-12 09:00:00+00:00,C,12,4,1,4,-19.5,69,3.099999905,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,533.3277786
2022-01-12 11:00:00+00:00,C,12,6,1,4,-19.70000076,85,2.599999905,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,272.0369474
2022-01-12 13:00:00+00:00,A,12,8,1,4,-18.79999924,79,2.099999905,0.0,26.96999931,0.866025404,-0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,19,133,0,148.4724621
2022-01-12 16:00:00+00:00,C,12,11,1,4,-15.89999962,76,2.099999905,0.0,82.62999725,0.258819045,-0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,537.5113813
2022-01-12 17:00:00+00:00,C,12,12,1,4,-15.0,77,1.5,0.0,85.41999817,1.22e-16,-1.0,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,512.5661988
2022-01-12 18:00:00+00:00,C,12,13,1,4,-14.69999981,77,2.599999905,0.0,83.04000092,-0.258819045,-0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,477.9953964
2022-01-12 19:00:00+00:00,A,12,14,1,4,-13.80000019,77,1.0,0.0,75.05000305,-0.5,-0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,19,133,0,223.4419321
2022-01-12 21:00:00+00:00,C,12,16,1,4,-12.60000038,82,0.5,0.0,30.44000053,-0.866025404,-0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,485.1896588
2022-01-12 21:00:00+00:00,A,12,16,1,4,-12.60000038,82,0.5,0.0,30.44000053,-0.866025404,-0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,19,133,0,218.3196591
2022-01-12 23:00:00+00:00,C,12,18,1,4,-12.0,88,0.5,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,241.1927239
2022-01-13 01:00:00+00:00,C,12,20,1,4,-11.80000019,81,1.0,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,255.9805914
2022-01-13 02:00:00+00:00,C,12,21,1,4,-11.5,81,0.5,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,427.2440683
2022-01-13 03:00:00+00:00,C,12,22,1,4,-11.5,81,2.099999905,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,360.6799867
2022-01-13 04:00:00+00:00,C,12,23,1,4,-10.5,76,1.0,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,42,245,0,299.3310882
2022-01-13 05:00:00+00:00,A,13,0,1,5,-11.10000038,85,1.0,0.0,0.0,0.0,1.0,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,112.8371596
2022-01-13 05:00:00+00:00,C,13,0,1,5,-11.10000038,85,1.0,0.0,0.0,0.0,1.0,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,284.436032
2022-01-13 07:00:00+00:00,A,13,2,1,5,-11.10000038,84,1.0,0.0,0.0,0.5,0.866025404,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,103.8491867
2022-01-13 09:00:00+00:00,A,13,4,1,5,-11.0,84,0.5,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,104.6967823
2022-01-13 10:00:00+00:00,A,13,5,1,5,-10.89999962,83,1.5,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,132.8560402
2022-01-13 10:00:00+00:00,C,13,5,1,5,-10.89999962,83,1.5,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,329.8511136
2022-01-13 11:00:00+00:00,A,13,6,1,5,-10.60000038,80,1.5,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,179.8752895
2022-01-13 11:00:00+00:00,C,13,6,1,5,-10.60000038,80,1.5,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,353.8253272
2022-01-13 13:00:00+00:00,C,13,8,1,5,-10.60000038,77,1.5,0.0,27.37999916,0.866025404,-0.5,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,450.2163244
2022-01-13 14:00:00+00:00,A,13,9,1,5,-10.5,77,2.099999905,0.0,58.34000015,0.707106781,-0.707106781,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,190.5244619
2022-01-13 14:00:00+00:00,C,13,9,1,5,-10.5,77,2.099999905,0.0,58.34000015,0.707106781,-0.707106781,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,418.7811481
2022-01-13 15:00:00+00:00,C,13,10,1,5,-10.0,77,2.099999905,0.0,74.41999817,0.5,-0.866025404,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,389.1118982
2022-01-13 16:00:00+00:00,C,13,11,1,5,-9.800000191,76,2.599999905,0.0,82.90000153,0.258819045,-0.965925826,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,370.1353641
2022-01-13 17:00:00+00:00,A,13,12,1,5,-9.199999809,73,2.099999905,0.0,85.72000122,1.22e-16,-1.0,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,146.0596495
2022-01-13 18:00:00+00:00,C,13,13,1,5,-9.0,73,2.099999905,0.0,83.37000275,-0.258819045,-0.965925826,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,367.6340122
2022-01-13 18:00:00+00:00,A,13,13,1,5,-9.0,73,2.099999905,0.0,83.37000275,-0.258819045,-0.965925826,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,143.5721135
2022-01-13 19:00:00+00:00,A,13,14,1,5,-8.5,71,2.099999905,0.0,75.45999908,-0.5,-0.866025404,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,144.1181521
2022-01-13 20:00:00+00:00,C,13,15,1,5,-8.100000381,76,1.0,0.0,60.22999954,-0.707106781,-0.707106781,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,354.7565675
2022-01-13 22:00:00+00:00,C,13,17,1,5,-8.100000381,76,1.5,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,417.5822323
2022-01-13 23:00:00+00:00,C,13,18,1,5,-8.0,79,1.0,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,462.7822436
2022-01-14 00:00:00+00:00,C,13,19,1,5,-7.900000095,82,1.0,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,419.8780429
2022-01-14 04:00:00+00:00,A,13,23,1,5,-7.400000095,84,2.099999905,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-0.974927912,-0.222520934,0,0,19,133,0,96.32647138
2022-01-14 04:00:00+00:00,C,13,23,1,5,-7.400000095,84,2.099999905,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-0.974927912,-0.222520934,0,0,43,253,0,231.9760229
2022-01-14 05:00:00+00:00,C,14,0,1,6,-7.400000095,85,1.5,0.0,0.0,0.0,1.0,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,212.9250867
2022-01-14 07:00:00+00:00,A,14,2,1,6,-7.400000095,84,0.5,0.0,0.0,0.5,0.866025404,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,86.05063214
2022-01-14 07:00:00+00:00,C,14,2,1,6,-7.400000095,84,0.5,0.0,0.0,0.5,0.866025404,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,224.6462445
2022-01-14 08:00:00+00:00,A,14,3,1,6,-7.400000095,86,1.0,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,90.10410822
2022-01-14 09:00:00+00:00,A,14,4,1,6,-7.400000095,84,1.0,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,96.41235071
2022-01-14 09:00:00+00:00,C,14,4,1,6,-7.400000095,84,1.0,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,254.4956705
2022-01-14 13:00:00+00:00,C,14,8,1,6,-8.899999619,63,4.099999905,0.0,31.00894737,0.866025404,-0.5,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,406.9399879
2022-01-14 14:00:00+00:00,A,14,9,1,6,-9.399999619,61,3.599999905,0.0,152.4758759,0.707106781,-0.707106781,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,187.29295
2022-01-14 15:00:00+00:00,A,14,10,1,6,-10.10000038,54,3.599999905,0.0,263.7793274,0.5,-0.866025404,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,162.4335382
2022-01-14 16:00:00+00:00,C,14,11,1,6,-11.39999962,50,4.599999905,0.0,340.0029297,0.258819045,-0.965925826,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,312.4173165
2022-01-14 16:00:00+00:00,A,14,11,1,6,-11.39999962,50,4.599999905,0.0,340.0029297,0.258819045,-0.965925826,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,164.4821225
2022-01-14 18:00:00+00:00,C,14,13,1,6,-12.69999981,43,3.599999905,0.0,345.2582092,-0.258819045,-0.965925826,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,321.0711359
2022-01-14 18:00:00+00:00,A,14,13,1,6,-12.69999981,43,3.599999905,0.0,345.2582092,-0.258819045,-0.965925826,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,152.7922658
2022-01-14 19:00:00+00:00,A,14,14,1,6,-13.30000019,40,3.599999905,0.0,274.3756409,-0.5,-0.866025404,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,163.5185764
2022-01-14 19:00:00+00:00,C,14,14,1,6,-13.30000019,40,3.599999905,0.0,274.3756409,-0.5,-0.866025404,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,331.9642321
2022-01-14 23:00:00+00:00,C,14,18,1,6,-16.5,45,4.599999905,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,227.6520978
2022-01-15 00:00:00+00:00,C,14,19,1,6,-18.79999924,52,3.099999905,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,212.7473606
2022-01-15 02:00:00+00:00,A,14,21,1,6,-20.29999924,52,4.099999905,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,198.0334735
2022-01-15 02:00:00+00:00,C,14,21,1,6,-20.29999924,52,4.099999905,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,407.727496
2022-01-15 03:00:00+00:00,C,14,22,1,6,-21.0,55,4.099999905,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,-0.781831482,0.623489802,0,0,43,256,0,368.5251112
2022-01-15 04:00:00+00:00,A,14,23,1,6,-21.89999962,51,4.599999905,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-0.781831482,0.623489802,0,0,19,134,0,132.6671618
2022-01-15 05:00:00+00:00,A,15,0,1,7,-23.39999962,55,3.599999905,0.0,0.0,0.0,1.0,0.5,0.866025404,-2.45e-16,1.0,1,0,19,134,0,116.7700616
2022-01-15 05:00:00+00:00,C,15,0,1,7,-23.39999962,55,3.599999905,0.0,0.0,0.0,1.0,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,328.4933463
2022-01-15 06:00:00+00:00,C,15,1,1,7,-23.89999962,55,3.599999905,0.0,0.0,0.258819045,0.965925826,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,352.9961852
2022-01-15 07:00:00+00:00,A,15,2,1,7,-24.0,52,4.099999905,0.0,0.0,0.5,0.866025404,0.5,0.866025404,-2.45e-16,1.0,1,0,19,134,0,132.7436166
2022-01-15 08:00:00+00:00,A,15,3,1,7,-24.39999962,52,3.599999905,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,0,19,134,0,147.1521132
2022-01-15 08:00:00+00:00,C,15,3,1,7,-24.39999962,52,3.599999905,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,389.2679589
2022-01-15 09:00:00+00:00,C,15,4,1,7,-24.29999924,50,4.099999905,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,524.3214804
2022-01-15 11:00:00+00:00,C,15,6,1,7,-25.70000076,56,2.099999905,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,282.6643874
2022-01-15 12:00:00+00:00,A,15,7,1,7,-25.60000038,55,2.099999905,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,-2.45e-16,1.0,1,0,19,134,0,113.6780679
2022-01-15 14:00:00+00:00,A,15,9,1,7,-24.20000076,48,2.599999905,0.0,154.7799835,0.707106781,-0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,0,19,134,0,172.584623
2022-01-15 20:00:00+00:00,C,15,15,1,7,-18.70000076,45,3.099999905,0.0,169.0500031,-0.707106781,-0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,437.4314963
2022-01-15 21:00:00+00:00,C,15,16,1,7,-19.20000076,47,2.599999905,0.0,45.0,-0.866025404,-0.5,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,454.3374305
2022-01-15 22:00:00+00:00,A,15,17,1,7,-20.60000038,52,2.099999905,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,-2.45e-16,1.0,1,0,19,134,0,229.5518087
2022-01-16 00:00:00+00:00,C,15,19,1,7,-22.89999962,61,1.5,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,515.5573432
2022-01-16 01:00:00+00:00,C,15,20,1,7,-22.60000038,63,1.5,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,461.327916
2022-01-16 02:00:00+00:00,A,15,21,1,7,-23.5,62,1.5,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,-2.45e-16,1.0,1,0,19,134,0,222.981839
2022-01-16 04:00:00+00:00,C,15,23,1,7,-24.5,65,1.5,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-2.45e-16,1.0,1,0,43,256,0,372.3185304
2022-01-16 04:00:00+00:00,A,15,23,1,7,-24.5,65,1.5,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-2.45e-16,1.0,1,0,19,134,0,159.5213624
2022-01-16 05:00:00+00:00,A,16,0,1,1,-24.79999924,70,1.5,0.0,0.0,0.0,1.0,0.5,0.866025404,0.781831482,0.623489802,1,0,19,134,0,167.4128924
2022-01-16 05:00:00+00:00,C,16,0,1,1,-24.79999924,70,1.5,0.0,0.0,0.0,1.0,0.5,0.866025404,0.781831482,0.623489802,1,0,43,257,0,371.193324
2022-01-16 07:00:00+00:00,A,16,2,1,1,-25.79999924,72,0.5,0.0,0.0,0.5,0.866025404,0.5,0.866025404,0.781831482,0.623489802,1,0,19,134,0,163.5654881
2022-01-16 08:00:00+00:00,A,16,3,1,1,-26.70000076,74,1.0,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,0.781831482,0.623489802,1,0,19,134,0,162.8910099
2022-01-16 09:00:00+00:00,C,16,4,1,1,-25.10000038,67,2.099999905,0.0,0.0,0.866025404,0.5,0.5,0.866025404,0.781831482,0.623489802,1,0,43,257,0,534.4335373
2022-01-16 11:00:00+00:00,C,16,6,1,1,-26.0,73,1.0,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,0.781831482,0.623489802,1,0,43,257,0,290.4063957
