,horodatage_local,poste,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien
515,2024-01-30 17:00:00+00:00,B,30,12,1,3,-9.399999619,69,3.589999914,0.0,408.0,1.22e-16,-1.0,0.5,0.866025404,0.433883739,-0.900968868,0,0,38,256,0,148.885299,130.9964466,122.65284764023686,27.399999619,0.0,3003.0399164848004,114115.51682642242,10780.913041919
1706,2024-01-30 17:00:00+00:00,C,30,12,1,3,-9.399999619,69,3.589999914,0.0,408.0,1.22e-16,-1.0,0.5,0.866025404,0.433883739,-0.900968868,0,0,104,656,0,315.5091981,305.9744391,290.9245004152195,27.399999619,0.0,3003.0399164848004,312316.1513144192,10780.913041919
1707,2024-01-30 18:00:00+00:00,C,30,13,1,3,-8.100000381,72,4.019999981,0.0,407.0,-0.258819045,-0.965925826,0.5,0.866025404,0.433883739,-0.900968868,0,0,104,656,0,291.228325,315.5091981,292.4071752770797,26.100000381,0.0,2724.840079552801,283383.3682734913,10953.857068030298
516,2024-01-30 19:00:00+00:00,B,30,14,1,3,-7.400000095,67,3.549999952,0.0,330.0,-0.5,-0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,38,256,0,110.4950525,148.885299,122.80148410527634,25.400000095,0.0,2580.640019304,98064.320733552,9161.271944658478
517,2024-01-30 21:00:00+00:00,B,30,16,1,3,-8.0,73,2.609999895,0.0,56.0,-0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,38,256,0,160.7972673,110.4950525,121.12425173267707,26.0,0.0,2704.0,102752.0,7057.43971608
1708,2024-01-30 21:00:00+00:00,C,30,16,1,3,-8.0,73,2.609999895,0.0,56.0,-0.866025404,-0.5,0.5,0.866025404,0.433883739,-0.900968868,0,0,104,656,0,330.3894214,291.228325,305.07717100571307,26.0,0.0,2704.0,281216.0,7057.43971608
518,2024-01-30 22:00:00+00:00,B,30,17,1,3,-8.5,80,2.819999933,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,38,256,0,173.4703221,160.7972673,119.85311860835607,26.5,0.0,2809.0,106742.0,7921.379811797
1709,2024-01-30 22:00:00+00:00,C,30,17,1,3,-8.5,80,2.819999933,0.0,0.0,-0.965925826,-0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,104,656,0,401.4641973,330.3894214,311.0958505539157,26.5,0.0,2809.0,292136.0,7921.379811797
1710,2024-01-30 23:00:00+00:00,C,30,18,1,3,-8.0,76,2.309999943,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,0.433883739,-0.900968868,0,0,104,656,0,417.4833254,401.4641973,325.17131300763225,26.0,0.0,2704.0,281216.0,6246.239845871999
519,2024-01-30 23:00:00+00:00,B,30,18,1,3,-8.0,76,2.309999943,0.0,0.0,-1.0,-1.84e-16,0.5,0.866025404,0.433883739,-0.900968868,0,0,38,256,0,164.6790562,173.4703221,120.66554322935687,26.0,0.0,2704.0,102752.0,6246.239845871999
1711,2024-01-31 00:00:00+00:00,C,30,19,1,3,-7.699999809,75,2.859999895,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,104,656,0,418.2811746,417.4833254,333.29754704852286,25.699999809,0.0,2641.9599607304003,274763.83591596165,7556.00521028315
520,2024-01-31 00:00:00+00:00,B,30,19,1,3,-7.699999809,75,2.859999895,0.0,0.0,-0.965925826,0.258819045,0.5,0.866025404,0.433883739,-0.900968868,0,0,38,256,0,161.4901383,164.6790562,121.43058754589458,25.699999809,0.0,2641.9599607304003,100394.47850775521,7556.00521028315
1712,2024-01-31 03:00:00+00:00,C,30,22,1,3,-8.300000191,87,3.019999981,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,104,656,0,299.7514547,418.2811746,324.0010717901266,26.300000191000002,0.0,2766.7600401864006,287743.04417938564,8355.615268794489
521,2024-01-31 03:00:00+00:00,B,30,22,1,3,-8.300000191,87,3.019999981,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,0.433883739,-0.900968868,0,0,38,256,0,131.3690892,161.4901383,124.04031556552617,26.300000191000002,0.0,2766.7600401864006,105136.88152708323,8355.615268794489
522,2024-01-31 05:00:00+00:00,B,31,0,1,4,-7.900000095,76,1.690000057,0.0,0.0,0.0,1.0,0.5,0.866025404,-0.433883739,-0.900968868,0,0,38,256,0,117.9122493,131.3690892,122.40743883972475,25.900000095,0.0,2683.240019684,101963.120747992,4534.675786210641
1713,2024-01-31 05:00:00+00:00,C,31,0,1,4,-7.900000095,76,1.690000057,0.0,0.0,0.0,1.0,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,235.172745,299.7514547,314.604257530922,25.900000095,0.0,2683.240019684,279056.962047136,4534.675786210641
1714,2024-01-31 08:00:00+00:00,C,31,3,1,4,-6.900000095,72,0.430000007,0.0,0.0,0.707106781,0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,322.5761959,235.172745,242.68167084531314,24.900000095,0.0,2480.040018924,257924.16196809598,1066.4172254976002
523,2024-01-31 09:00:00+00:00,B,31,4,1,4,-7.0,77,0.589999974,0.0,0.0,0.866025404,0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,38,256,0,180.0374054,117.9122493,118.18697533728377,25.0,0.0,2500.0,95000.0,1474.999935
524,2024-01-31 10:00:00+00:00,B,31,5,1,4,-7.199999809,82,0.419999987,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,-0.433883739,-0.900968868,0,0,38,256,0,185.0146768,180.0374054,122.37205613265938,25.199999809,0.0,2540.1599614944002,96526.07853678722,1066.8671508055686
1715,2024-01-31 10:00:00+00:00,C,31,5,1,4,-7.199999809,82,0.419999987,0.0,0.0,0.965925826,0.258819045,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,447.9802797,322.5761959,244.23444986409285,25.199999809,0.0,2540.1599614944002,264176.6359954176,1066.8671508055686
1716,2024-01-31 11:00:00+00:00,C,31,6,1,4,-7.199999809,88,1.409999967,0.0,0.0,1.0,6.12e-17,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,1,168.1745585,447.9802797,245.9100196429807,25.199999809,0.0,2540.1599614944002,264176.6359954176,3581.6254618818257
1717,2024-01-31 12:00:00+00:00,C,31,7,1,4,-7.599999905,83,1.299999952,0.0,0.0,0.965925826,-0.258819045,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,1,143.5060885,168.1745585,274.5509329482578,25.599999905,0.0,2621.4399805440003,272629.75797657605,3407.8718488780814
525,2024-01-31 13:00:00+00:00,B,31,8,1,4,-7.699999809,87,1.129999995,0.0,67.0,0.866025404,-0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,38,256,1,58.9273175,185.0146768,126.55150918223343,25.699999809,0.0,2641.9599607304003,100394.47850775521,2985.414742415552
526,2024-01-31 14:00:00+00:00,B,31,9,1,4,-7.599999905,84,0.079999998,0.0,70.0,0.707106781,-0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,38,256,1,62.46969242,58.9273175,129.98239324671363,25.599999905,0.0,2621.4399805440003,99614.719260672,209.71519320064007
527,2024-01-31 15:00:00+00:00,B,31,10,1,4,-5.599999905,84,0.430000007,0.0,123.0,0.5,-0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,38,256,0,95.09647067,62.46969242,133.4099445578945,23.599999905,0.0,2227.839982064,84657.919318432,957.9712078824
1718,2024-01-31 15:00:00+00:00,C,31,10,1,4,-5.599999905,84,0.430000007,0.0,123.0,0.5,-0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,326.3571179,143.5060885,284.7841882433006,23.599999905,0.0,2227.839982064,231695.358134656,957.9712078824
528,2024-01-31 17:00:00+00:00,B,31,12,1,4,-2.900000095,86,1.340000033,0.0,175.0,1.22e-16,-1.0,0.5,0.866025404,-0.433883739,-0.900968868,0,0,38,256,0,151.7689181,95.09647067,134.87830314366732,20.900000095,0.0,1747.2400158839998,66395.12060359199,2341.30167894348
1719,2024-01-31 17:00:00+00:00,C,31,12,1,4,-2.900000095,86,1.340000033,0.0,175.0,1.22e-16,-1.0,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,354.057031,326.3571179,295.11621084780865,20.900000095,0.0,1747.2400158839998,181712.96165193597,2341.30167894348
1720,2024-01-31 18:00:00+00:00,C,31,13,1,4,-1.899999976,89,1.340000033,0.0,170.0,-0.258819045,-0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,323.7830319,354.057031,302.8450761687818,19.899999976,0.0,1584.0399961792,164740.1596026368,2122.613647153448
529,2024-01-31 19:00:00+00:00,B,31,14,1,4,-0.600000024,91,1.679999948,0.0,85.0,-0.5,-0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,38,256,0,116.5300084,151.7689181,141.2057095195582,18.600000024,0.0,1383.8400035712,52585.9201357056,2324.851134039936
1721,2024-01-31 21:00:00+00:00,C,31,16,1,4,0.0,82,2.390000105,0.0,49.0,-0.866025404,-0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,326.1249361,323.7830319,330.95341836413206,18.0,0.0,1296.0,134784.0,3097.44013608
1722,2024-02-01 01:00:00+00:00,C,31,20,1,4,0.100000001,87,1.409999967,0.0,0.0,-0.866025404,0.5,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,362.7907197699376,326.1249361,341.1891454778836,17.899999999,0.0,1281.6399998567997,133290.55998510716,1807.1123575039676
1723,2024-02-01 02:00:00+00:00,C,31,21,1,4,0.300000012,84,1.480000019,0.0,0.0,-0.707106781,0.707106781,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,357.1916689012627,362.7907197699376,355.27666727761635,17.699999988,0.0,1253.1599983007998,130328.63982328317,1854.6768212952236
1724,2024-02-01 03:00:00+00:00,C,31,22,1,4,0.0,87,2.349999905,0.0,0.0,-0.5,0.866025404,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,346.22401712787877,357.1916689012627,359.11846648435545,18.0,0.0,1296.0,134784.0,3045.5998768799996
1725,2024-02-01 04:00:00+00:00,C,31,23,1,4,0.600000024,89,2.660000086,0.0,0.0,-0.258819045,0.965925826,0.5,0.866025404,-0.433883739,-0.900968868,0,0,104,657,0,324.6477062657054,346.22401712787877,351.90274777861003,17.399999976,0.0,1211.0399966592,125948.15965255679,3221.3664952629115
1726,2024-02-01 05:00:00+00:00,C,1,0,2,5,0.699999988,87,2.619999886,0.0,0.0,0.0,1.0,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,658,0,307.28517684117037,324.6477062657054,339.79227890858203,17.300000012,0.0,1197.1600016608002,124504.64017272322,3136.5590678750564
530,2024-02-01 05:00:00+00:00,B,1,0,2,5,0.699999988,87,2.619999886,0.0,0.0,0.0,1.0,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,96.96874490607307,116.5300084,149.18577211308343,17.300000012,0.0,1197.1600016608002,45492.08006311041,3136.5590678750564
531,2024-02-01 08:00:00+00:00,B,1,3,2,5,1.100000024,92,3.119999886,0.0,0.0,0.707106781,0.707106781,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,82.44593007321893,96.96874490607307,145.9545114926512,16.899999976,0.0,1142.4399967552001,43412.71987669761,3564.4126596380647
532,2024-02-01 12:00:00+00:00,B,1,7,2,5,1.5,92,4.21999979,0.0,0.0,0.965925826,-0.258819045,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,111.1424878885063,82.44593007321893,139.26663006243237,16.5,0.0,1089.0,41382.0,4595.57977131
1727,2024-02-01 14:00:00+00:00,C,1,9,2,5,1.299999952,93,3.24000001,0.0,107.0,0.707106781,-0.707106781,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,658,0,331.89545443889347,307.28517684117037,312.6242719168202,16.700000048,0.0,1115.5600064128,116018.2406669312,3614.414431933072
533,2024-02-01 14:00:00+00:00,B,1,9,2,5,1.299999952,93,3.24000001,0.0,107.0,0.707106781,-0.707106781,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,135.9989293596118,111.1424878885063,140.25108827786323,16.700000048,0.0,1115.5600064128,42391.2802436864,3614.414431933072
1728,2024-02-01 16:00:00+00:00,C,1,11,2,5,1.600000024,94,3.609999895,0.0,132.0,0.258819045,-0.965925826,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,658,0,336.9216864664358,331.89545443889347,274.1788480859868,16.399999976,0.0,1075.8399968512,111887.3596725248,3883.782275669633
534,2024-02-01 17:00:00+00:00,B,1,12,2,5,1.399999976,97,2.849999905,0.0,96.0,1.22e-16,-1.0,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,172.61585177148174,135.9989293596118,133.4628174199601,16.600000024,0.0,1102.2400031872,41885.1201211136,3141.3839043707194
1729,2024-02-01 19:00:00+00:00,C,1,14,2,5,1.5,95,2.930000067,0.0,131.0,-0.5,-0.866025404,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,658,0,370.4050563503893,336.9216864664358,296.32694217505343,16.5,0.0,1089.0,113256.0,3190.770072963
535,2024-02-01 20:00:00+00:00,B,1,15,2,5,1.600000024,98,2.450000048,0.0,111.0,-0.707106781,-0.707106781,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,172.02807226471265,172.61585177148174,108.57980751484105,16.399999976,0.0,1075.8399968512,40881.9198803456,2635.80804392576
536,2024-02-02 01:00:00+00:00,B,1,20,2,5,1.0,98,1.75,0.0,0.0,-0.866025404,0.5,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,137.11980626990402,172.02807226471265,115.28496389617342,17.0,0.0,1156.0,43928.0,2023.0
537,2024-02-02 02:00:00+00:00,B,1,21,2,5,0.899999976,97,1.690000057,0.0,0.0,-0.707106781,0.707106781,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,118.90766967335281,137.11980626990402,114.42867496800423,17.100000024,0.0,1169.6400032832,44446.3201247616,1976.6916722180883
1730,2024-02-02 03:00:00+00:00,C,1,22,2,5,0.800000012,97,0.709999979,0.0,0.0,-0.5,0.866025404,0.866025404,0.5,-0.974927912,-0.222520934,0,0,104,658,0,328.4934261985745,370.4050563503893,325.5256770896862,17.199999988,0.0,1183.3599983487998,123069.43982827518,840.1855739770879
538,2024-02-02 03:00:00+00:00,B,1,22,2,5,0.800000012,97,0.709999979,0.0,0.0,-0.5,0.866025404,0.866025404,0.5,-0.974927912,-0.222520934,0,0,38,256,0,103.79136341529008,118.90766967335281,113.49733367088942,17.199999988,0.0,1183.3599983487998,44967.67993725439,840.1855739770879
1731,2024-02-02 07:00:00+00:00,C,2,2,2,6,0.200000003,98,2.930000067,0.0,0.0,0.5,0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,297.42103619693546,328.4934261985745,338.1894751631074,17.799999997,0.0,1267.3599995728,131805.4399555712,3713.364883661424
1732,2024-02-02 09:00:00+00:00,C,2,4,2,6,-0.400000006,99,3.470000029,0.0,0.0,0.866025404,0.5,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,303.9628498862985,297.42103619693546,339.98642960623255,18.400000006,0.0,1354.2400008831999,140840.9600918528,4699.2128423376635
1733,2024-02-02 10:00:00+00:00,C,2,5,2,6,-1.100000024,99,3.5,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,316.8455497167726,303.9628498862985,338.54973725705565,19.100000024,0.0,1459.2400036672,151760.9603813888,5107.3400128352
539,2024-02-02 10:00:00+00:00,B,2,5,2,6,-1.100000024,99,3.5,0.0,0.0,0.965925826,0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,256,0,84.02805792661178,103.79136341529008,111.2967408949758,19.100000024,0.0,1459.2400036672,55451.120139353596,5107.3400128352
540,2024-02-02 12:00:00+00:00,B,2,7,2,6,-1.899999976,92,4.25,0.0,0.0,0.965925826,-0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,256,0,113.02347715317593,84.02805792661178,119.41545534484422,19.899999976,0.0,1584.0399961792,60193.5198548096,6732.1699837616
541,2024-02-02 15:00:00+00:00,B,2,10,2,6,-2.0,88,6.199999809,0.0,115.0,0.5,-0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,256,0,157.49881064496543,113.02347715317593,135.68184341903034,20.0,0.0,1600.0,60800.0,9919.999694400001
1734,2024-02-02 15:00:00+00:00,C,2,10,2,6,-2.0,88,6.199999809,0.0,115.0,0.5,-0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,375.24925406972454,316.8455497167726,331.4601476647573,20.0,0.0,1600.0,166400.0,9919.999694400001
542,2024-02-02 18:00:00+00:00,B,2,13,2,6,-2.099999905,84,3.369999886,0.0,134.0,-0.258819045,-0.965925826,0.866025404,0.5,-0.781831482,0.623489802,0,0,37,251,0,190.11214382961248,157.49881064496543,141.2485428363966,20.099999905,0.0,1616.039984724,59793.479434788,5446.054564291322
1735,2024-02-02 18:00:00+00:00,C,2,13,2,6,-2.099999905,84,3.369999886,0.0,134.0,-0.258819045,-0.965925826,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,411.30251612397717,375.24925406972454,332.16838761143856,20.099999905,0.0,1616.039984724,168068.158411296,5446.054564291322
1736,2024-02-02 19:00:00+00:00,C,2,14,2,6,-1.899999976,85,3.579999924,0.0,121.0,-0.5,-0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,419.51049801329805,411.30251612397717,335.32640037827593,19.899999976,0.0,1584.0399961792,164740.1596026368,5670.863065934496
543,2024-02-02 19:00:00+00:00,B,2,14,2,6,-1.899999976,85,3.579999924,0.0,121.0,-0.5,-0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,256,0,196.98056873893387,190.11214382961248,138.01349752692366,19.899999976,0.0,1584.0399961792,60193.5198548096,5670.863065934496
1737,2024-02-02 20:00:00+00:00,C,2,15,2,6,-2.599999905,89,2.859999895,0.0,96.0,-0.707106781,-0.707106781,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,428.84507314166797,419.51049801329805,336.98317986469556,20.599999905,0.0,1697.439984344,176533.758371776,4854.678176992642
1738,2024-02-02 22:00:00+00:00,C,2,17,2,6,-3.299999952,88,1.460000038,0.0,0.0,-0.965925826,-0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,431.7461293710741,428.84507314166797,335.9404223479789,21.299999952,0.0,1814.7599918208,188735.0391493632,2649.5496570192477
544,2024-02-02 22:00:00+00:00,B,2,17,2,6,-3.299999952,88,1.460000038,0.0,0.0,-0.965925826,-0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,256,0,196.67386182818103,196.98056873893387,131.18245753060992,21.299999952,0.0,1814.7599918208,68960.8796891904,2649.5496570192477
1739,2024-02-03 00:00:00+00:00,C,2,19,2,6,-3.900000095,86,2.789999962,0.0,0.0,-0.965925826,0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,413.9931317791283,431.7461293710741,333.60464526981394,21.900000095,0.0,1918.440016644,199517.761730976,5352.447573536039
545,2024-02-03 00:00:00+00:00,B,2,19,2,6,-3.900000095,86,2.789999962,0.0,0.0,-0.965925826,0.258819045,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,256,0,174.87328340913544,196.67386182818103,127.8702839910423,21.900000095,0.0,1918.440016644,72900.720632472,5352.447573536039
1740,2024-02-03 01:00:00+00:00,C,2,20,2,6,-3.900000095,78,3.799999952,0.0,0.0,-0.866025404,0.5,0.866025404,0.5,-0.781831482,0.623489802,0,0,104,658,0,398.2779494570141,413.9931317791283,331.88085436919056,21.900000095,0.0,1918.440016644,199517.761730976,7290.071971162079
546,2024-02-03 01:00:00+00:00,B,2,20,2,6,-3.900000095,78,3.799999952,0.0,0.0,-0.866025404,0.5,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,256,0,158.09669208773101,174.87328340913544,125.63147200527709,21.900000095,0.0,1918.440016644,72900.720632472,7290.071971162079
547,2024-02-03 03:00:00+00:00,B,2,22,2,6,-4.699999809,80,3.089999914,0.0,0.0,-0.5,0.866025404,0.866025404,0.5,-0.781831482,0.623489802,0,0,38,256,0,129.67545096406525,158.09669208773101,123.33671509093978,22.699999809,0.0,2061.1599653144003,78324.07868194721,6368.98411556174
548,2024-02-03 06:00:00+00:00,B,3,1,2,7,-7.300000191,81,2.710000038,0.0,0.0,0.258819045,0.965925826,0.866025404,0.5,-2.45e-16,1.0,1,0,38,256,0,113.08940528900051,129.67545096406525,123.67459655031524,25.300000191,0.0,2560.3600386584,97293.6814690192,6938.575802057945
1741,2024-02-03 09:00:00+00:00,C,3,4,2,7,-8.199999809,83,2.460000038,0.0,0.0,0.866025404,0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,104,658,0,398.79167222921444,398.2779494570141,358.09062067166525,26.199999808999998,0.0,2745.7599599663995,285559.0358365055,6754.569605856222
1742,2024-02-03 13:00:00+00:00,C,3,8,2,7,-8.800000191,87,1.450000048,0.0,49.0,0.866025404,-0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,104,658,0,446.35738945516096,398.79167222921444,368.69163375064016,26.800000191000002,0.0,2872.9600409504005,298787.84425884165,4165.792197280162
549,2024-02-03 13:00:00+00:00,B,3,8,2,7,-8.800000191,87,1.450000048,0.0,49.0,0.866025404,-0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,38,256,0,167.3080770567172,113.08940528900051,142.23846064968578,26.800000191000002,0.0,2872.9600409504005,109172.48155611522,4165.792197280162
1743,2024-02-03 15:00:00+00:00,C,3,10,2,7,-6.5,89,0.99000001,0.0,176.0,0.5,-0.866025404,0.866025404,0.5,-2.45e-16,1.0,1,0,104,658,0,455.0041930336148,446.35738945516096,388.4110296211186,24.5,0.0,2401.0,249704.0,2376.99002401
1744,2024-02-03 17:00:00+00:00,C,3,12,2,7,-4.800000191,70,1.539999962,0.0,326.0,1.22e-16,-1.0,0.866025404,0.5,-2.45e-16,1.0,1,0,104,658,0,458.0501763226639,455.0041930336148,402.1976203370815,22.800000191,0.0,2079.3600348383998,216253.44362319357,3202.2143746354545
550,2024-02-03 17:00:00+00:00,B,3,12,2,7,-4.800000191,70,1.539999962,0.0,326.0,1.22e-16,-1.0,0.866025404,0.5,-2.45e-16,1.0,1,0,38,256,0,189.57293612103507,167.3080770567172,157.30390768239533,22.800000191,0.0,2079.3600348383998,79015.68132385919,3202.2143746354545
551,2024-02-03 18:00:00+00:00,B,3,13,2,7,-3.900000095,79,1.049999952,0.0,135.0,-0.258819045,-0.965925826,0.866025404,0.5,-2.45e-16,1.0,1,0,38,256,0,216.65829400518604,189.57293612103507,168.05213859343618,21.900000095,0.0,1918.440016644,72900.720632472,2014.3619253910795
1745,2024-02-03 18:00:00+00:00,C,3,13,2,7,-3.900000095,79,1.049999952,0.0,135.0,-0.258819045,-0.965925826,0.866025404,0.5,-2.45e-16,1.0,1,0,104,658,0,475.877987654643,458.0501763226639,406.7800810319226,21.900000095,0.0,1918.440016644,199517.761730976,2014.3619253910795
552,2024-02-03 19:00:00+00:00,B,3,14,2,7,-3.799999952,82,1.129999995,0.0,121.0,-0.5,-0.866025404,0.866025404,0.5,-2.45e-16,1.0,1,0,38,256,0,225.49803623536835,216.65829400518604,171.93613831259117,21.799999952,0.0,1900.9599916288,72236.4796818944,2148.084781035744
1746,2024-02-03 23:00:00+00:00,C,3,18,2,7,-4.5,76,0.529999971,0.0,0.0,-1.0,-1.84e-16,0.866025404,0.5,-2.45e-16,1.0,1,0,104,658,0,477.49832885022306,475.877987654643,413.66990093758557,22.5,0.0,2025.0,210600.0,1073.2499412749999
553,2024-02-04 00:00:00+00:00,B,3,19,2,7,-5.699999809,83,2.190000057,0.0,0.0,-0.965925826,0.258819045,0.866025404,0.5,-2.45e-16,1.0,1,0,38,256,0,210.04224260744425,225.49803623536835,173.10308478304052,23.699999809,0.0,2246.7599637864005,85376.87862388321,4920.404448757536
1747,2024-02-04 01:00:00+00:00,C,3,20,2,7,-5.5,76,0.910000026,0.0,0.0,-0.866025404,0.5,0.866025404,0.5,-2.45e-16,1.0,1,0,104,658,0,460.9996072744312,477.49832885022306,416.0313934282464,23.5,0.0,2209.0,229736.0,2010.190057434
554,2024-02-04 02:00:00+00:00,B,3,21,2,7,-6.699999809,77,1.070000052,0.0,0.0,-0.707106781,0.707106781,0.866025404,0.5,-2.45e-16,1.0,1,0,38,256,0,178.68658723726378,210.04224260744425,168.28702919906326,24.699999809,0.0,2440.3599622584,92733.67856581921,2611.185286515206
